unit_number,cycle,RUL_linear,erro_reconstrucao,slope,horizonte,faixa_RUL,trend_score
5,251,18.0,0.066760965,0.0026655430242424,10,0-30,100.0
5,252,17.0,0.069658026,0.0027947130363636,10,0-30,100.0
5,253,16.0,0.073588215,0.0029610229090908,10,0-30,100.0
5,254,15.0,0.077670306,0.0031543221696969,10,0-30,100.0
5,255,14.0,0.08124491,0.0032813368848484,10,0-30,100.0
5,256,13.0,0.08653641,0.0035026448727272,10,0-30,100.0
5,257,12.0,0.090893984,0.0036998250787878,10,0-30,100.0
5,258,11.0,0.09543097,0.0039030304727273,10,0-30,100.0
5,259,10.0,0.10162145,0.0041803416242424,10,0-30,100.0
5,260,9.0,0.1050474,0.004378776921212,10,0-30,100.0
5,261,8.0,0.1100395,0.004547388090909,10,0-30,100.0
5,262,7.0,0.11412977,0.0046076539939393,10,0-30,100.0
5,263,6.0,0.119870596,0.0047040170181818,10,0-30,100.0
5,264,5.0,0.1269594,0.0048981829212121,10,0-30,100.0
5,265,4.0,0.13382202,0.005107536921212,10,0-30,100.0
5,266,3.0,0.14191328,0.0054737007393939,10,0-30,100.0
5,267,2.0,0.14965524,0.0058814234303029,10,0-30,100.0
5,268,1.0,0.15789448,0.0063287672969696,10,0-30,100.0
5,269,0.0,0.1662214,0.0068858720121212,10,0-30,100.0
11,39,201.0,0.011243178,4.967295757575728e-05,10,RUL > 125,35.327405639874826
11,40,200.0,0.010984398,2.653789090909031e-05,10,RUL > 125,18.78923753316542
11,41,199.0,0.01084941,1.584548484848495e-05,10,RUL > 125,11.145740695947703
11,42,198.0,0.011016083,2.2939333333333864e-05,10,RUL > 125,16.216798430784095
11,43,197.0,0.01097336,1.362626666666676e-05,10,RUL > 125,9.559326276435558
11,44,196.0,0.010562638,-2.5959054545454545e-05,10,RUL > 125,0.0
11,45,195.0,0.010483297,-5.400701212121211e-05,10,RUL > 125,0.0
11,46,194.0,0.010522252,-7.284957575757604e-05,10,RUL > 125,0.0
11,47,193.0,0.010256504,-9.59525636363643e-05,10,RUL > 125,0.0
11,48,192.0,0.010386955,-9.967354545454569e-05,10,RUL > 125,0.0
11,49,191.0,0.010435041,-8.128459393939359e-05,10,RUL > 125,0.0
11,50,190.0,0.010944679,-4.255360606060595e-05,10,RUL > 125,0.0
11,51,189.0,0.010937135,-1.2751866666666622e-05,10,RUL > 125,0.0
11,52,188.0,0.011009477,3.104399999999992e-05,10,RUL > 125,22.010442413461142
11,53,187.0,0.010771541,5.909341212121228e-05,10,RUL > 125,42.061644324339994
11,54,186.0,0.010946712,7.176243030303007e-05,10,RUL > 125,51.11812794968182
11,55,185.0,0.010249212,3.644115151515159e-05,10,RUL > 125,25.868611501150184
11,56,184.0,0.010165731,2.000757575757767e-06,10,RUL > 125,1.248798088135739
11,57,183.0,0.010125523,-4.8027866666666106e-05,10,RUL > 125,0.0
11,58,182.0,0.009935736,-9.81241272727272e-05,10,RUL > 125,0.0
11,59,181.0,0.01001131,-0.0001354231151515,10,RUL > 125,0.0
11,60,180.0,0.00983852,-0.0001430350121212,10,RUL > 125,0.0
11,61,179.0,0.009755327,-0.0001422796545454,10,RUL > 125,0.0
11,62,178.0,0.009766751,-0.0001217534242424,10,RUL > 125,0.0
11,63,177.0,0.009687899,-0.0001063272666666,10,RUL > 125,0.0
11,64,176.0,0.009780468,-6.103876969697031e-05,10,RUL > 125,0.0
11,65,175.0,0.009696079,-5.271701818181813e-05,10,RUL > 125,0.0
11,66,174.0,0.009747556,-4.0448187878788525e-05,10,RUL > 125,0.0
11,67,173.0,0.010021619,-1.0842212121212169e-05,10,RUL > 125,0.0
11,68,172.0,0.009843505,-2.3445696969700502e-06,10,RUL > 125,0.0
11,69,171.0,0.009612678,-2.812727272728392e-07,10,RUL > 125,0.0
11,70,170.0,0.009701343,-6.91333333332771e-08,10,RUL > 125,0.0
11,71,169.0,0.009810168,2.1954666666668063e-06,10,RUL > 125,1.3879864347160331
11,72,168.0,0.009747937,1.1625090909094451e-06,10,RUL > 125,0.6495737782447297
11,73,167.0,0.009740602,-5.299290909091546e-06,10,RUL > 125,0.0
11,74,166.0,0.009796724,-3.167448484848421e-06,10,RUL > 125,0.0
11,75,165.0,0.00953269,-2.1260436363635855e-05,10,RUL > 125,0.0
11,76,164.0,0.009757156,-2.1697551515151588e-05,10,RUL > 125,0.0
11,77,163.0,0.009883922,2.9343454545455108e-06,10,RUL > 125,1.9161760345336059
11,78,162.0,0.009883486,1.733724848484828e-05,10,RUL > 125,12.212132167782057
11,79,161.0,0.009656066,3.462339393939196e-06,10,RUL > 125,2.2936140015310236
11,80,160.0,0.009124075,-3.404517575757644e-05,10,RUL > 125,0.0
11,81,159.0,0.009226702,-5.170266666666624e-05,10,RUL > 125,0.0
11,82,158.0,0.00922144,-6.672359393939409e-05,10,RUL > 125,0.0
11,83,157.0,0.009267518,-7.333839393939369e-05,10,RUL > 125,0.0
11,84,156.0,0.009439797,-6.108033939393931e-05,10,RUL > 125,0.0
11,85,155.0,0.009418427,-6.326380000000014e-05,10,RUL > 125,0.0
11,86,154.0,0.009540085,-4.246196363636347e-05,10,RUL > 125,0.0
11,87,153.0,0.009596362,-7.5082424242424624e-06,10,RUL > 125,0.0
11,88,152.0,0.0095335515,2.747596060606076e-05,10,RUL > 125,19.459819320018866
11,89,151.0,0.009574632,5.3781215151515147e-05,10,RUL > 125,38.264205234727015
11,90,150.0,0.009530835,4.321855454545446e-05,10,RUL > 125,30.713457304147763
11,91,149.0,0.009229771,1.8145596969696867e-05,10,RUL > 125,12.789982377761838
11,92,148.0,0.009282861,-4.419542424242983e-06,10,RUL > 125,0.0
11,93,147.0,0.00959423,-7.67354848484846e-06,10,RUL > 125,0.0
11,94,146.0,0.009559604,-5.29112424242408e-06,10,RUL > 125,0.0
11,95,145.0,0.009573554,-5.024663636363636e-06,10,RUL > 125,0.0
11,96,144.0,0.009619569,3.981912121212077e-06,10,RUL > 125,2.665032041128933
11,97,143.0,0.009351758,1.1689727272724075e-06,10,RUL > 125,0.6541943270545297
11,98,142.0,0.009493808,4.8817454545455165e-06,10,RUL > 125,3.3082804548510563
11,99,141.0,0.009611814,1.8251648484848548e-05,10,RUL > 125,12.865793604538062
11,100,140.0,0.009458961,1.9913624242424795e-05,10,RUL > 125,14.053861694597797
11,101,139.0,0.00930999,-5.749824242424958e-06,10,RUL > 125,0.0
11,102,138.0,0.0093979975,-2.4045881818181583e-05,10,RUL > 125,0.0
11,103,137.0,0.009407354,-2.2469245454545623e-05,10,RUL > 125,0.0
11,104,136.0,0.0094721895,-1.739936363636364e-05,10,RUL > 125,0.0
11,105,135.0,0.009535791,-6.870739393938969e-06,10,RUL > 125,0.0
11,106,134.0,0.00937869,-1.3858606060604885e-06,10,RUL > 125,0.0
11,107,133.0,0.00947233,-5.727666666666288e-06,10,RUL > 125,0.0
11,108,132.0,0.009737373,1.2395939393939214e-05,10,RUL > 125,8.679823331585437
11,109,131.0,0.009983041,4.883438181818148e-05,10,RUL > 125,34.727947378145174
11,110,130.0,0.0100263255,7.294387575757548e-05,10,RUL > 125,51.96268758798757
11,111,129.0,0.010198825,8.965388787878799e-05,10,RUL > 125,63.90788720670897
11,112,128.0,0.010189958,0.0001009736545454,10,RUL > 125,71.99985455473848
11,113,127.0,0.010316339,0.0001102111757575,10,RUL > 125,78.60332282635221
11,114,126.0,0.010135142,0.000102869590909,10,RUL > 125,73.35517004842654
11,115,125.0,0.010340705,0.0001029448454545,10,76-125,73.40896597398859
11,116,124.0,0.010169216,7.343622121212142e-05,10,76-125,52.31464213435535
11,117,123.0,0.010035897,3.3316184848484864e-05,10,76-125,23.634720205057228
11,118,122.0,0.010464315,2.7402821212121447e-05,10,76-125,19.407535416556684
11,119,121.0,0.010356277,2.316292424242375e-05,10,76-125,16.376633027110906
11,120,120.0,0.010667766,3.427489696969697e-05,10,76-125,24.320058287501144
11,121,119.0,0.010755198,5.3880818181818e-05,10,76-125,38.33540674379635
11,122,118.0,0.010630699,5.936083636363619e-05,10,76-125,42.252813303480586
11,123,117.0,0.010443489,5.771248484848479e-05,10,76-125,41.07448454180901
11,124,116.0,0.010223923,3.04667939393936e-05,10,76-125,21.597825021859997
11,125,115.0,0.010562202,3.430075151515149e-05,10,76-125,24.338540482742253
11,126,114.0,0.010520292,2.173129696969664e-05,10,76-125,15.353230205599955
11,127,113.0,0.010618204,1.3590969696970329e-06,10,76-125,0.7901051816754742
11,128,112.0,0.010891998,1.7424048484848787e-05,10,76-125,12.274181394281111
11,129,111.0,0.011075849,3.113066666666704e-05,10,76-125,22.07239632624818
11,130,110.0,0.011074485,5.680673333333288e-05,10,76-125,40.427005499007215
11,131,109.0,0.011278217,9.449432727272631e-05,10,76-125,67.36808905357157
11,132,108.0,0.01103428,0.0001042367090909,10,76-125,74.3324583631638
11,133,107.0,0.010984779,9.390647878787915e-05,10,76-125,66.947863894779
11,134,106.0,0.011392664,8.46256969696962e-05,10,76-125,60.31347065605338
11,135,105.0,0.011305327,7.896645454545423e-05,10,76-125,56.26794513770314
11,136,104.0,0.011580202,7.649881818181791e-05,10,76-125,54.50394827544876
11,137,103.0,0.011613311,6.951719999999955e-05,10,76-125,49.5131186914506
11,138,102.0,0.011586195,6.724755757575777e-05,10,76-125,47.890658359044835
11,139,101.0,0.011610301,7.01350121212123e-05,10,76-125,49.95476344079125
11,140,100.0,0.011420432,5.609683636363601e-05,10,76-125,39.91953363422085
11,141,99.0,0.011144768,3.6411278787878485e-05,10,76-125,25.84725689722504
11,142,98.0,0.011134572,1.524672727272688e-06,10,76-125,0.9084674821881982
11,143,97.0,0.0111141475,-3.899172424242503e-05,10,76-125,0.0
11,144,96.0,0.011308225,-4.329784545454546e-05,10,76-125,0.0
11,145,95.0,0.011411209,-4.6785621212120935e-05,10,76-125,0.0
11,146,94.0,0.011390833,-3.434323333333297e-05,10,76-125,0.0
11,147,93.0,0.011509453,-1.0928015151515662e-05,10,76-125,0.0
11,148,92.0,0.011411899,6.617227272726886e-06,10,76-125,4.548894561080308
11,149,91.0,0.011642717,4.047228787878712e-05,10,76-125,28.75028077850431
11,150,90.0,0.011266306,4.074498484848414e-05,10,76-125,28.945218981709807
11,151,89.0,0.011323264,2.761507575757551e-05,10,76-125,19.559266181144892
11,152,88.0,0.011548363,2.3919972727272763e-05,10,76-125,16.917811286406856
11,153,87.0,0.011686472,2.138080606060613e-05,10,76-125,15.102680783896158
11,154,86.0,0.011824292,3.236032727272716e-05,10,76-125,22.95142270253786
11,155,85.0,0.011329459,1.6959200000000276e-05,10,76-125,11.941883134788721
11,156,84.0,0.01123247,-4.0997272727273e-06,10,76-125,0.0
11,157,83.0,0.011394853,-6.473848484848397e-06,10,76-125,0.0
11,158,82.0,0.011445856,-1.118049696969696e-05,10,76-125,0.0
11,159,81.0,0.011493567,1.6915393939391087e-06,10,76-125,1.0277525927304405
11,160,80.0,0.011512974,-7.664048484848098e-06,10,76-125,0.0
11,161,79.0,0.011119626,-3.766769696969742e-05,10,76-125,0.0
11,162,78.0,0.011136715,-4.926427878787925e-05,10,76-125,0.0
11,163,77.0,0.010999782,-5.413299393939441e-05,10,76-125,0.0
11,164,76.0,0.010645546,-6.0812157575757774e-05,10,76-125,0.0
11,165,75.0,0.010796201,-7.797481212121164e-05,10,31-75,0.0
11,166,74.0,0.01035147,-0.0001193977212121,10,31-75,0.0
11,167,73.0,0.010241967,-0.0001452891999999,10,31-75,0.0
11,168,72.0,0.010253633,-0.0001531697757575,10,31-75,0.0
11,169,71.0,0.0100946585,-0.0001520897666666,10,31-75,0.0
11,170,70.0,0.009978184,-0.0001391126454545,10,31-75,0.0
11,171,69.0,0.010190214,-0.0001221899363636,10,31-75,0.0
11,172,68.0,0.009833568,-0.0001123157787878,10,31-75,0.0
11,173,67.0,0.009617676,-0.0001075506939393,10,31-75,0.0
11,174,66.0,0.009778089,-0.0001008987424242,10,31-75,0.0
11,175,65.0,0.009764817,-7.441242121212084e-05,10,31-75,0.0
11,176,64.0,0.009839904,-6.097755454545424e-05,10,31-75,0.0
11,177,63.0,0.009944609,-4.293090606060604e-05,10,31-75,0.0
11,178,62.0,0.010289649,-1.6818212121213949e-06,10,31-75,0.0
11,179,61.0,0.010385188,3.374362424242361e-05,10,31-75,23.940276469676686
11,180,60.0,0.010135284,4.4251406060604805e-05,10,31-75,31.451794142892947
11,181,59.0,0.00996737,5.783133333333277e-05,10,31-75,41.15944371871406
11,182,58.0,0.010034191,5.398078181818185e-05,10,31-75,38.406866033132445
11,183,57.0,0.01010034,3.691376363636351e-05,10,31-75,26.206459618144496
11,184,56.0,0.010713583,5.8140090909090655e-05,10,31-75,41.38015994856877
11,185,55.0,0.010825394,7.324107878787892e-05,10,31-75,52.175144018211014
11,186,54.0,0.010928871,8.61365878787881e-05,10,31-75,61.393535313116274
11,187,53.0,0.010618576,7.58876484848477e-05,10,31-75,54.06705188194135
11,188,52.0,0.011222644,0.0001134212424242,10,31-75,80.89804809913991
11,189,51.0,0.011381294,0.0001546687090909,10,31-75,100.0
11,190,50.0,0.011635176,0.0001810300060606,10,31-75,100.0
11,191,49.0,0.0117801465,0.0001859240090909,10,31-75,100.0
11,192,48.0,0.011931962,0.0001815805424242,10,31-75,100.0
11,193,47.0,0.011987866,0.0001616930333333,10,31-75,100.0
11,194,46.0,0.012531446,0.0001894591060606,10,31-75,100.0
11,195,45.0,0.013254208,0.0002420679242424,10,31-75,100.0
11,196,44.0,0.013714216,0.0002972263848484,10,31-75,100.0
11,197,43.0,0.014028566,0.0003150831181818,10,31-75,100.0
11,198,42.0,0.014216445,0.0003421257848484,10,31-75,100.0
11,199,41.0,0.014519398,0.000359981330303,10,31-75,100.0
11,200,40.0,0.014875821,0.0003761659727272,10,31-75,100.0
11,201,39.0,0.015045171,0.0003719720424242,10,31-75,100.0
11,202,38.0,0.015359165,0.0003554500363636,10,31-75,100.0
11,203,37.0,0.01594941,0.000333308290909,10,31-75,100.0
11,204,36.0,0.016575254,0.0003335234424242,10,31-75,100.0
11,205,35.0,0.01766355,0.0003922684727272,10,31-75,100.0
11,206,34.0,0.018062834,0.000450013260606,10,31-75,100.0
11,207,33.0,0.019096637,0.0005323934484848,10,31-75,100.0
11,208,32.0,0.01972774,0.0006002915393939,10,31-75,100.0
11,209,31.0,0.02049634,0.0006635065575757,10,31-75,100.0
11,210,30.0,0.02225731,0.0007740882363636,10,0-30,100.0
11,211,29.0,0.023475446,0.0008729311030303,10,0-30,100.0
11,212,28.0,0.024377469,0.0009397230060606,10,0-30,100.0
11,213,27.0,0.026285242,0.0010406121454545,10,0-30,100.0
11,214,26.0,0.026986891,0.0010962131696969,10,0-30,100.0
11,215,25.0,0.028187755,0.0011636672727272,10,0-30,100.0
11,216,24.0,0.029730951,0.0012143485151514,10,0-30,100.0
11,217,23.0,0.030984627,0.0012609005636363,10,0-30,100.0
11,218,22.0,0.032436103,0.0012846007151515,10,0-30,100.0
11,219,21.0,0.034240235,0.0013039073030303,10,0-30,100.0
11,220,20.0,0.036029644,0.0013716233515151,10,0-30,100.0
11,221,19.0,0.038935337,0.001512103430303,10,0-30,100.0
11,222,18.0,0.041662015,0.0016740536484848,10,0-30,100.0
11,223,17.0,0.04494963,0.0019330035393939,10,0-30,100.0
11,224,16.0,0.048032038,0.0021806263696969,10,0-30,100.0
11,225,15.0,0.050597925,0.0023931715818181,10,0-30,100.0
11,226,14.0,0.053484634,0.0025944149575757,10,0-30,100.0
11,227,13.0,0.058397714,0.0028592994848484,10,0-30,100.0
11,228,12.0,0.06292077,0.0031353813818181,10,0-30,100.0
11,229,11.0,0.06821349,0.0034509214484848,10,0-30,100.0
11,230,10.0,0.07337473,0.0037554805999999,10,0-30,100.0
11,231,9.0,0.07919646,0.0041186338181818,10,0-30,100.0
11,232,8.0,0.083968244,0.0044358310848484,10,0-30,100.0
11,233,7.0,0.0900006,0.0047884375090909,10,0-30,100.0
11,234,6.0,0.09589525,0.0051219918,10,0-30,100.0
11,235,5.0,0.1017684,0.0053667987151514,10,0-30,100.0
11,236,4.0,0.110056326,0.0056358734060606,10,0-30,100.0
11,237,3.0,0.116604835,0.0059039606848485,10,0-30,100.0
11,238,2.0,0.12606347,0.0062839697151514,10,0-30,100.0
11,239,1.0,0.13446732,0.0067098525030302,10,0-30,100.0
11,240,0.0,0.14400941,0.0071972188666666,10,0-30,100.0
13,39,124.0,0.009191743,-6.745823333333347e-05,10,76-125,0.0
13,40,123.0,0.009275454,-3.810617878787883e-05,10,76-125,0.0
13,41,122.0,0.009261768,-1.77570575757574e-05,10,76-125,0.0
13,42,121.0,0.009053401,-3.5883999999994658e-06,10,76-125,0.0
13,43,120.0,0.008690154,-8.900006060606018e-06,10,76-125,0.0
13,44,119.0,0.008723033,-1.5900539393938725e-05,10,76-125,0.0
13,45,118.0,0.008409393,-6.624302424242466e-05,10,76-125,0.0
13,46,117.0,0.008329237,-0.0001065760363636,10,76-125,0.0
13,47,116.0,0.008581084,-0.0001102221878787,10,76-125,0.0
13,48,115.0,0.00859853,-0.0001015836787878,10,76-125,0.0
13,49,114.0,0.0089259185,-6.99785545454548e-05,10,76-125,0.0
13,50,113.0,0.008736465,-3.990440909090926e-05,10,76-125,0.0
13,51,112.0,0.008693596,-6.547772727272845e-06,10,76-125,0.0
13,52,111.0,0.008681111,1.912366363636354e-05,10,76-125,13.489156111987896
13,53,110.0,0.0087374635,2.816501212121232e-05,10,76-125,19.952389752425624
13,54,109.0,0.008843126,4.458825454545468e-05,10,76-125,31.69259123888593
13,55,108.0,0.008710645,3.142025454545455e-05,10,76-125,22.27940904378461
13,56,107.0,0.008683805,7.79298181818189e-06,10,76-125,5.389386036861473
13,57,106.0,0.008809567,3.517460606060529e-06,10,76-125,2.3330175565517504
13,58,105.0,0.0089575425,5.706906060606088e-06,10,76-125,3.8981488574230734
13,59,104.0,0.009146704,3.568848484848451e-05,10,76-125,25.330565597025277
13,60,103.0,0.009073988,4.6397315151515246e-05,10,76-125,32.985803350583105
13,61,102.0,0.009097013,5.141293333333366e-05,10,76-125,36.571232251442694
13,62,101.0,0.0092540635,5.927270606060586e-05,10,76-125,42.1898131060828
13,63,100.0,0.009500318,7.737649696969684e-05,10,76-125,55.1313594494372
13,64,99.0,0.009615334,9.955133333333324e-05,10,76-125,70.98310419711837
13,65,98.0,0.0097522875,0.0001110041969696,10,76-125,79.17021629188056
13,66,97.0,0.009824252,0.0001119670939393,10,76-125,79.85854592515038
13,67,96.0,0.010094869,0.0001222514515151,10,76-125,87.21034814420983
13,68,95.0,0.010067346,0.0001253201696969,10,76-125,89.40403005115873
13,69,94.0,0.009790007,0.0001124199090909,10,76-125,80.18224212219724
13,70,93.0,0.009797657,8.729157575757591e-05,10,76-125,62.21918167825624
13,71,92.0,0.00982595,5.6469751515151546e-05,10,76-125,40.186113089303596
13,72,91.0,0.009981042,3.574192424242439e-05,10,76-125,25.368766899542887
13,73,90.0,0.010182484,3.360694848484829e-05,10,76-125,23.842573416235773
13,74,89.0,0.010304441,3.752322727272738e-05,10,76-125,26.642136429382496
13,75,88.0,0.010186888,3.5804945454545496e-05,10,76-125,25.413817791998245
13,76,87.0,0.01012233,3.0095066666666527e-05,10,76-125,21.332094725302582
13,77,86.0,0.010059171,3.5368218181817845e-05,10,76-125,25.10162206085038
13,78,85.0,0.010252088,4.976195151515152e-05,10,76-125,35.39102321017994
13,79,84.0,0.010015276,3.051010303030277e-05,10,76-125,21.628784648487592
13,80,83.0,0.009950018,5.4781939393935184e-06,10,76-125,3.7346533480669066
13,81,82.0,0.010059993,-1.3515678787878384e-05,10,76-125,0.0
13,82,81.0,0.010344392,-9.494296969696527e-06,10,76-125,0.0
13,83,80.0,0.010276177,-1.685090909092037e-07,10,76-125,0.0
13,84,79.0,0.010184466,1.1149654545454454e-05,10,76-125,7.7889130683882035
13,85,78.0,0.010044202,8.434430303030183e-06,10,76-125,5.8479273078706315
13,86,77.0,0.010329204,1.869043030303014e-05,10,76-125,13.179458033338268
13,87,76.0,0.010367807,2.4333884848485128e-05,10,76-125,17.213697541702484
13,88,75.0,0.01037592,3.953995757575782e-05,10,31-75,28.083801813708686
13,89,74.0,0.010320672,3.444404242424239e-05,10,31-75,24.440972396030098
13,90,73.0,0.010439402,2.7772006060606198e-05,10,31-75,19.67144825392438
13,91,72.0,0.01044351,2.27237818181818e-05,10,31-75,16.062710818044387
13,92,71.0,0.01087624,5.559025454545429e-05,10,31-75,39.557402182878945
13,93,70.0,0.010757593,7.099076363636363e-05,10,31-75,50.566499841600276
13,94,69.0,0.010705636,7.16078424242428e-05,10,31-75,51.007620365524865
13,95,68.0,0.010995907,7.238973939393939e-05,10,31-75,51.56656163477999
13,96,67.0,0.010994663,8.056809696969717e-05,10,31-75,57.41288377309214
13,97,66.0,0.010555769,5.931414545454547e-05,10,31-75,42.21943617452206
13,98,65.0,0.010567122,3.694198787878783e-05,10,31-75,26.226635797994042
13,99,64.0,0.011019991,3.327097575757588e-05,10,31-75,23.602402358034052
13,100,63.0,0.010765546,1.515988484848559e-05,10,31-75,10.655637588949267
13,101,62.0,0.010984011,5.285672727272382e-06,10,31-75,3.5970290128513853
13,102,61.0,0.010967228,1.679316363636363e-05,10,31-75,11.823191568725248
13,103,60.0,0.010963528,1.908615151515179e-05,10,31-75,13.462340465611005
13,104,59.0,0.011093494,2.2508212121212128e-05,10,31-75,15.908610207980725
13,105,58.0,0.011295035,5.157350909090968e-05,10,31-75,36.68602028775645
13,106,57.0,0.011387685,8.198371515151531e-05,10,31-75,58.42484245050345
13,107,56.0,0.0112008685,6.818042727272722e-05,10,31-75,48.55752291113038
13,108,55.0,0.010927739,3.2416645454545446e-05,10,31-75,22.991681914745662
13,109,54.0,0.011243216,3.968085151515159e-05,10,31-75,28.18452024640151
13,110,53.0,0.011249915,2.764170000000014e-05,10,31-75,19.578298596450903
13,111,52.0,0.011156221,1.91851606060604e-05,10,31-75,13.533117395417662
13,112,51.0,0.011103751,4.660360606060359e-06,10,31-75,3.150022867212412
13,113,50.0,0.011082679,-1.2915312121212018e-05,10,31-75,0.0
13,114,49.0,0.0112530915,-1.3975612121211944e-05,10,31-75,0.0
13,115,48.0,0.011305139,-6.954060606060145e-07,10,31-75,0.0
13,116,47.0,0.0107533345,-1.1459433333333072e-05,10,31-75,0.0
13,117,46.0,0.011068996,-9.77089696969756e-06,10,31-75,0.0
13,118,45.0,0.0109085925,-3.344182121212102e-05,10,31-75,0.0
13,119,44.0,0.010793598,-4.212129393939463e-05,10,31-75,0.0
13,120,43.0,0.010853636,-4.162945151515133e-05,10,31-75,0.0
13,121,42.0,0.011082213,-3.011265757575796e-05,10,31-75,0.0
13,122,41.0,0.010791027,-3.707966969696916e-05,10,31-75,0.0
13,123,40.0,0.011040661,-2.804448787878763e-05,10,31-75,0.0
13,124,39.0,0.0117375245,3.087157272727258e-05,10,31-75,21.887182287884983
13,125,38.0,0.011677084,8.408879696969685e-05,10,31-75,59.929666166340155
13,126,37.0,0.012107726,0.0001195001939393,10,31-75,85.24360385299948
13,127,36.0,0.012125901,0.0001605301878787,10,31-75,100.0
13,128,35.0,0.012268861,0.0001858534636363,10,31-75,100.0
13,129,34.0,0.012021179,0.0001735124090909,10,31-75,100.0
13,130,33.0,0.01270201,0.0001874303545454,10,31-75,100.0
